Math_88,8.283097505569458,709
Chart_19,13.189146757125854,1679
Lang_63,11.616508960723877,1223
Closure_38,93.57605123519897,4
Math_35,7.507846355438232,89
Math_52,10.825037240982056,7
Closure_4,65.55676221847534,1
Chart_9,7.292204141616821,61
Closure_70,99.34283781051636,14
Time_7,11.594647407531738,1
Time_17,17.979469776153564,286
Closure_86,40.982911586761475,1
Lang_7,4.7383787631988525,2
Closure_21,67.63657236099243,1967
Time_2,17.00454330444336,248
Closure_59,111.5358772277832,31
Closure_13,34.13950037956238,9
Math_28,6.387969017028809,1
Math_22,7.703534841537476,30
Time_26,16.47957754135132,103
Lang_39,12.2355477809906,36
Time_19,26.974447011947632,4
Math_59,64.35280847549438,19
Math_4,7.83057427406311,78
Lang_47,6.222831726074219,66
Closure_10,136.2633855342865,385
Math_96,7.336560487747192,61
Closure_2,143.9419846534729,9
Lang_6,4.8031840324401855,2
Closure_73,79.6515564918518,15
Lang_33,6.317776918411255,19
Math_85,7.441678762435913,47
Closure_92,9.626006364822388,7
Math_56,7.491785287857056,216
Chart_14,13.626113653182983,146
Chart_12,9.352105855941772,47
Closure_22,124.37272143363953,205
Math_70,7.06481146812439,16
Math_75,6.275404930114746,1
Lang_58,6.356438159942627,145
Math_77,9.70746660232544,366
Closure_40,16.742271900177002,16
Math_50,10.131103754043579,145
Chart_1,10.528161525726318,1
Closure_126,26.488321542739868,23
Chart_8,5.310407876968384,1
Math_82,7.3626439571380615,75
Chart_20,9.569985151290894,36
Closure_109,45.93559455871582,1
Math_30,6.351556777954102,1
Closure_11,73.17823553085327,1
Lang_26,9.121285200119019,38
Math_62,8.370821952819824,296
Closure_63,2.115954637527466,296
Math_3,35.197346210479736,1
Closure_102,15.982445001602173,11
Lang_13,7.6415534019470215,18
Closure_25,46.725624084472656,39
Math_32,8.82554578781128,47
Closure_93,1.8641271591186523,47
Closure_115,29.865455627441406,55
Lang_24,5.38724422454834,10
Mockito_26,52.38048553466797,42
Math_33,8.18871521949768,20
Closure_46,16.211108684539795,1
Math_80,6.915239095687866,1
Chart_11,9.992038488388062,1
Math_57,6.6005213260650635,1
Lang_18,9.121819496154785,56
Closure_62,106.06772589683533,11
Lang_10,9.738991260528564,247
Math_65,7.3497114181518555,28
Mockito_38,12.026889324188232,139
Closure_31,117.66922950744629,20
Chart_13,8.925957202911377,19
Math_34,6.745553016662598,1
Math_94,600.1040267944336,1
Lang_57,4.899369955062866,6
Chart_26,10.490357398986816,10
Math_89,6.7600579261779785,16
Math_58,6.418252229690552,1
Math_15,49.34827518463135,16
Math_11,7.661056280136108,22
Lang_27,5.6846489906311035,16
Lang_22,4.623489141464233,1
Mockito_29,17.981777906417847,41
Math_5,7.654696941375732,4
Chart_7,5.842383146286011,25
Math_98,6.99152946472168,7
Chart_4,11.286743640899658,8
Math_63,24.205100774765015,6
Lang_51,5.311421632766724,5
Math_73,8.997112035751343,4
Chart_24,5.5627851486206055,8
Math_8,6.8102617263793945,16
Closure_18,67.51556396484375,97
Closure_125,142.75479865074158,5
Math_79,13.226974487304688,15
Lang_59,5.707030296325684,11
Lang_21,5.812834024429321,12
Time_18,17.52892780303955,141556
