Math_88,13.252363443374634
Chart_19,16.24906897544861
Lang_63,16.809393405914307
Closure_38,99.00920295715332
Math_35,12.62142038345337
Math_52,14.743438959121704
Closure_4,132.08946871757507
Chart_9,12.148158550262451
Closure_70,105.52509999275208
Time_7,23.994383335113525
Time_17,23.73913335800171
Closure_86,88.31444215774536
Lang_7,11.199411392211914
Closure_21,68.65609574317932
Time_2,21.36451554298401
Time_3,19.259138107299805
Chart_22,14.317414045333862
Math_21,16.321066856384277
Math_43,16.804701805114746
Chart_25,14.593583822250366
Closure_106,31.674784421920776
Math_99,15.990239381790161
Math_1,19.73908758163452
Closure_99,16.648751258850098
Lang_30,21.265326499938965
Chart_18,16.501598358154297
Lang_20,19.92873787879944
Closure_85,23.83733868598938
